neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
3,192,2,100,1,4,309
3,192,2,100,1,3,318
3,192,2,100,1,0,311
3,128,2,100,1,0,309
3,128,2,100,1,0,321
3,128,2,100,1,0,318
3,128,2,100,1,0,319
3,128,2,100,1,0,311
3,192,2,100,1,2,349
3,202,1,211,3,4,63
3,192,2,100,1,0,358
3,192,2,100,1,0,359
3,192,2,100,1,0,336
3,192,2,100,1,0,296
3,192,2,100,1,1,351
3,192,2,100,1,0,349
3,192,2,100,1,0,232
3,192,2,100,1,0,356
3,192,2,100,1,0,335
3,192,2,100,1,0,351
3,192,2,100,1,0,341
3,192,2,100,1,0,353
3,192,2,100,1,0,343
3,128,2,100,1,0,312
3,128,2,100,1,0,352
3,192,2,100,1,0,344
3,128,2,100,1,0,364
3,192,2,100,1,0,362
3,192,2,100,1,0,201
3,192,2,100,1,0,328
3,192,2,100,1,2,359
3,192,2,100,1,4,359
3,192,2,100,1,0,292
3,192,2,100,1,1,320
3,192,2,100,1,0,320
3,192,2,100,1,0,319
3,192,2,100,1,0,230
3,192,2,100,1,0,315
3,192,2,100,1,0,262
2,215,2,60,2,9,87
3,65,1,150,1,8,15
3,35,1,275,2,2,15
1,79,2,47,1,2,236
4,105,1,79,2,8,336
3,96,1,179,4,4,260
3,65,1,150,4,2,3
3,207,2,65,3,5,33
2,215,1,109,3,2,5
2,29,2,60,1,12,27
2,29,1,100,2,3,35
2,14,1,149,2,3,268
3,202,1,155,2,0,113
2,29,1,98,2,7,4
3,202,1,200,1,10,280
4,5,1,140,3,5,254
2,8,2,54,1,8,339
4,5,2,90,1,2,90
3,74,1,215,3,2,14
4,105,1,86,1,1,125
4,55,1,99,2,2,139
2,109,1,125,2,1,74
2,29,2,50,1,3,62
1,119,2,70,1,6,89
4,16,2,100,1,1,342
3,207,2,115,3,3,179
3,7,2,100,1,0,348
3,207,2,105,3,4,180
3,7,2,100,1,0,359
3,7,2,100,1,0,360
3,7,2,100,1,0,361
3,7,2,100,1,1,339
3,207,2,105,3,3,180
2,14,2,100,2,4,63
3,128,2,250,1,0,361
3,128,2,250,1,0,10
4,118,1,150,3,1,23
3,95,2,150,1,0,88
4,118,1,185,2,2,41
1,153,1,69,5,0,55
3,96,2,140,3,2,85
2,14,2,85,2,9,319
2,29,2,60,1,9,174
2,31,2,120,1,3,365
4,85,1,150,2,3,146
2,42,1,150,3,5,159
2,29,2,50,3,2,39
2,31,2,100,1,1,365
3,138,1,250,2,0,1
2,215,2,125,1,2,89
2,31,2,130,1,0,365
1,79,1,223,3,0,315
5,141,2,55,3,1,10
2,215,1,200,1,4,72
2,14,1,140,2,1,81
3,95,2,65,3,0,362
3,62,2,85,3,3,90
2,92,1,275,2,4,27
3,207,2,55,2,1,10
3,95,2,49,1,0,2
2,14,1,94,3,5,1
2,52,2,70,5,1,282
2,61,2,70,4,0,16
1,180,2,45,1,7,365
4,105,1,129,4,1,361
3,93,1,170,3,2,9
2,8,2,48,1,4,96
3,203,2,97,1,5,117
3,62,1,120,2,0,34
3,74,1,222,2,1,315
4,167,2,48,1,12,264
2,14,2,43,2,1,341
3,96,1,150,2,2,146
2,14,1,94,4,3,9
1,119,2,55,1,10,310
4,167,2,48,1,20,258
4,4,1,95,2,6,348
2,18,2,75,3,0,89
3,203,1,224,2,2,16
4,78,3,35,2,1,90
4,118,1,69,2,0,5
4,78,1,189,2,6,8
2,14,2,120,2,2,88
4,78,1,15,2,0,361
2,160,2,250,5,0,23
2,29,1,249,6,2,161
3,95,2,75,4,1,340
1,39,2,43,3,0,341
2,176,1,150,1,10,354
2,215,2,85,2,2,19
3,35,1,245,3,4,152
4,55,1,135,2,0,226
2,32,2,65,2,6,145
4,221,1,146,2,7,89
2,14,1,125,3,4,155
2,14,1,175,3,2,329
3,95,2,49,2,1,23
2,176,3,20,2,1,342
4,5,1,125,3,1,13
3,202,2,99,2,0,146
2,24,1,119,1,0,136
3,113,1,199,1,5,85
4,5,1,115,2,2,80
4,5,2,36,2,3,4
4,167,1,99,2,9,164
4,151,1,100,2,0,149
3,62,1,150,1,5,21
2,215,1,240,3,3,85
3,203,1,175,2,6,1
4,165,2,45,1,2,176
2,29,2,70,3,2,189
2,14,1,180,2,9,330
2,92,1,149,3,2,6
4,161,1,69,1,15,46
2,21,2,35,1,7,364
2,21,2,75,1,1,360
2,21,2,75,1,2,151
2,29,1,125,5,4,18
2,14,2,60,1,6,77
3,179,1,107,3,0,6
3,62,3,75,1,1,365
2,14,2,62,1,5,66
2,14,2,100,2,6,365
4,118,1,150,3,2,34
4,4,1,130,1,5,350
3,120,1,250,2,0,107
1,25,1,70,1,8,96
2,42,2,60,1,1,97
2,81,2,100,1,7,45
3,65,1,200,1,13,69
3,170,2,94,5,1,61
1,39,2,50,2,11,88
1,193,2,60,1,2,180
3,87,1,250,1,2,171
3,202,1,210,3,3,52
1,193,2,60,1,5,179
2,14,2,119,2,0,58
3,192,2,91,1,5,63
4,167,1,200,2,1,11
3,128,2,150,1,8,52
3,96,2,98,3,0,7
3,95,2,60,1,0,278
2,31,1,240,1,2,154
3,96,1,255,3,2,188
3,65,1,180,5,3,19
3,95,2,55,1,2,325
2,29,2,75,2,4,76
3,95,2,60,1,1,268
5,89,1,75,3,0,318
2,42,1,100,1,6,80
2,42,2,70,3,1,4
3,87,1,250,4,0,4
2,163,2,99,2,1,8
3,202,1,210,2,2,138
1,119,2,55,2,5,351
4,126,1,169,2,4,155
4,124,3,40,1,5,89
2,191,2,40,1,4,250
1,153,3,36,1,0,71
4,218,1,199,5,2,338
3,62,3,75,1,0,365
2,205,1,200,2,0,1
3,120,1,200,2,3,13
2,21,3,30,5,0,365
2,8,1,100,1,8,329
3,104,2,60,1,2,326
4,182,3,30,5,1,365
4,4,1,275,2,0,69
2,215,1,275,2,0,16
3,74,1,255,2,2,12
4,186,2,50,1,23,356
2,215,2,43,1,2,249
2,14,2,85,2,4,67
3,179,1,250,2,1,173
3,35,1,100,2,2,32
2,14,1,150,2,1,22
2,77,2,200,1,3,87
3,36,2,85,1,3,55
4,111,1,110,2,0,76
2,52,1,120,2,1,14
3,95,2,73,1,4,24
1,214,2,40,1,0,89
3,199,2,80,1,9,42
4,5,1,84,1,0,90
2,52,2,85,1,15,81
4,4,2,100,2,10,67
3,207,2,125,3,1,81
2,18,2,35,3,4,18
4,5,2,75,2,4,8
4,124,2,35,1,8,234
2,18,2,60,3,0,178
4,5,1,83,2,1,16
3,128,2,130,5,2,74
2,29,1,275,3,7,339
2,64,2,54,3,1,365
4,78,2,99,1,2,90
2,29,1,225,3,7,359
2,160,1,120,5,0,325
4,78,2,59,1,9,362
4,78,2,45,1,1,83
4,51,1,90,4,1,50
4,5,2,110,1,0,310
3,93,1,250,1,0,111
3,95,2,80,1,1,194
3,87,2,65,1,4,104
2,163,3,38,1,1,179
2,215,1,250,3,1,2
3,96,1,269,2,8,252
2,14,2,85,2,1,54
3,128,2,100,1,0,274
3,65,3,70,1,4,55
3,116,1,139,3,2,10
2,52,1,149,3,7,299
2,52,1,120,2,0,311
3,128,2,100,1,3,269
2,52,2,90,3,1,56
2,8,1,200,2,1,179
1,156,3,28,1,5,60
2,215,2,92,1,6,16
1,156,3,28,1,1,73
4,69,2,59,1,1,24
4,161,1,99,1,6,15
3,104,2,100,2,0,89
1,156,3,28,1,2,365
3,203,2,180,2,1,342
1,156,3,28,1,3,363
4,167,2,50,1,2,35
1,79,2,75,1,1,363
3,62,1,109,1,8,233
3,131,2,65,3,1,188
3,120,2,89,4,4,182
4,167,1,199,3,5,145
4,78,2,42,1,1,331
4,78,2,42,1,7,207
4,78,2,69,1,9,365
2,75,1,85,3,0,125
3,131,1,195,2,1,358
3,128,2,100,1,12,287
3,128,2,100,1,13,268
3,96,1,172,2,5,4
3,210,1,220,2,3,58
4,78,2,55,1,9,59
2,92,1,185,4,0,176
3,104,1,200,2,1,234
2,75,1,85,3,3,86
2,14,2,50,2,6,83
2,14,1,175,4,0,17
2,29,2,95,2,1,354
3,95,2,57,2,1,34
2,160,1,120,2,6,152
2,61,1,115,2,7,123
2,191,1,190,3,3,365
2,215,1,150,5,0,49
2,29,1,140,1,16,143
1,135,1,100,3,4,330
2,29,2,80,1,1,314
3,65,2,98,3,1,158
3,128,2,100,1,8,236
2,14,2,80,2,5,83
2,29,2,50,3,2,97
4,78,2,32,1,3,285
3,96,2,110,2,6,83
2,29,2,51,1,4,71
1,63,2,80,1,3,89
2,14,1,68,1,0,255
3,95,1,150,5,0,7
1,201,2,40,5,0,362
3,95,2,65,2,2,2
4,78,2,99,1,10,365
3,62,2,82,4,0,45
2,52,1,90,2,5,22
2,14,2,56,1,5,1
2,215,1,265,2,1,3
3,65,1,219,2,7,316
2,14,2,68,1,8,36
2,215,1,160,1,13,120
3,202,1,250,1,7,188
2,81,2,125,5,1,172
2,29,1,120,4,0,10
1,119,3,85,1,0,77
1,156,3,28,1,3,362
3,210,1,175,2,7,341
3,62,1,123,1,5,327
3,131,1,140,4,1,9
3,36,2,90,1,1,39
2,20,2,250,1,1,365
3,210,1,250,2,2,98
4,111,2,50,2,2,89
3,95,2,150,5,0,269
3,207,2,60,1,13,316
3,128,2,110,3,2,12
2,32,1,225,4,0,317
3,203,2,79,1,7,42
3,65,2,94,5,5,47
1,156,3,28,1,10,351
2,29,2,80,1,1,74
4,69,2,40,2,2,346
3,96,3,75,1,7,363
4,55,2,115,1,2,304
2,31,1,114,4,4,284
3,65,1,166,2,4,75
3,120,1,200,2,4,233
4,106,2,80,1,5,54
2,14,1,100,1,3,43
2,92,1,120,3,4,181
2,191,2,58,1,0,264
4,124,2,50,1,4,219
4,5,2,52,2,8,22
3,207,1,90,3,1,12
3,65,1,89,1,10,173
3,202,1,217,3,2,235
3,202,1,150,2,3,66
3,96,3,76,1,6,365
3,65,2,70,4,3,346
3,96,3,75,1,8,365
3,96,3,75,1,4,365
2,215,2,99,3,2,179
3,96,1,249,2,4,336
3,96,3,75,1,3,365
3,65,1,85,1,6,170
4,118,2,75,3,4,144
3,95,1,90,3,0,3
3,95,1,195,1,11,33
4,69,1,145,1,0,110
2,61,2,99,1,0,365
4,105,2,77,1,1,355
4,78,2,55,1,0,62
2,217,1,90,1,11,3
1,193,1,100,3,1,336
2,61,2,60,1,2,179
2,77,1,125,3,0,42
2,29,2,50,1,6,311
2,61,2,99,1,1,365
2,92,2,55,5,0,136
3,202,1,200,3,0,29
2,29,2,70,3,3,27
3,36,1,260,2,5,235
2,92,1,250,3,0,114
2,160,2,55,2,11,44
4,118,2,130,5,0,179
4,78,2,43,1,0,339
2,29,1,200,3,1,46
2,160,2,55,2,8,22
4,78,1,99,1,3,357
5,127,1,61,5,0,290
4,16,1,180,2,0,281
1,154,2,55,2,0,89
1,134,3,80,1,0,365
3,35,1,250,6,1,3
2,42,1,200,3,1,50
4,55,1,93,2,1,361
2,14,1,225,2,6,273
2,160,1,90,2,4,73
1,200,2,75,1,1,365
3,95,2,75,1,4,90
3,203,1,249,3,3,118
2,191,2,44,1,8,74
4,124,2,50,1,12,233
4,78,2,55,1,0,329
2,26,1,150,5,2,10
3,207,2,129,1,0,5
2,14,2,90,2,2,1
2,191,2,40,1,8,89
2,215,1,203,3,4,254
3,38,2,165,2,0,89
2,215,1,154,3,5,269
2,61,1,220,5,0,75
5,162,3,13,1,9,8
2,160,2,89,1,5,97
5,196,1,70,3,1,128
3,87,1,117,1,3,233
2,29,2,50,1,0,329
2,75,1,160,3,0,125
4,165,1,120,2,5,356
2,14,2,50,4,0,9
3,202,1,130,5,0,188
2,215,1,188,5,5,101
3,128,3,150,1,2,67
4,164,2,85,1,1,106
3,202,1,175,2,1,83
2,29,2,65,5,2,139
3,65,1,275,2,3,12
1,211,1,75,1,5,355
4,164,2,85,1,3,112
2,81,1,150,3,4,1
4,164,2,68,1,1,136
2,75,1,150,2,2,113
2,14,2,63,2,0,83
2,52,1,90,3,4,18
2,160,2,42,2,12,53
4,16,2,75,1,0,365
3,95,1,106,3,7,5
3,207,1,125,2,2,321
3,96,1,199,1,7,148
2,215,2,120,2,0,22
2,86,1,135,2,3,37
4,190,1,101,3,4,110
3,179,1,268,3,1,178
2,215,1,150,3,1,74
3,207,2,55,2,5,53
2,14,1,85,3,3,43
2,191,2,45,1,7,50
3,96,1,194,3,2,44
3,128,2,140,1,3,85
3,35,2,89,1,5,296
3,95,2,54,3,0,19
1,17,2,55,1,0,236
4,164,2,70,1,2,127
4,164,2,65,1,2,134
2,14,1,120,1,8,272
3,96,2,150,2,0,7
4,164,2,99,1,0,131
4,69,2,75,1,1,359
4,164,2,55,1,0,106
2,14,2,40,2,4,2
3,96,1,250,1,5,311
2,42,1,200,3,1,357
3,65,1,152,2,0,69
2,8,1,245,3,2,255
4,164,2,55,1,3,120
4,164,2,55,1,0,95
4,164,2,70,1,0,112
4,118,1,275,2,1,266
3,65,2,78,2,7,1
3,120,2,105,2,0,56
2,14,2,60,2,2,171
1,206,2,35,1,5,62
1,1,2,36,2,2,81
1,1,2,38,2,1,90
1,1,2,120,2,0,84
3,207,2,50,2,6,29
3,202,2,95,3,0,29
2,14,1,150,2,4,66
2,90,2,100,2,0,87
2,52,1,145,1,0,66
3,128,2,175,1,4,203
3,96,1,190,2,0,8
3,202,1,169,2,3,7
5,144,1,68,2,8,4
2,215,2,80,2,3,84
2,29,2,65,1,7,79
3,202,1,210,1,0,135
4,221,2,89,1,0,70
4,60,1,80,1,8,49
3,65,1,130,3,1,4
2,215,2,70,2,0,98
2,191,2,60,1,0,353
2,191,2,58,1,1,360
4,221,1,150,1,3,155
2,191,2,58,1,0,360
3,128,1,245,2,7,257
2,14,2,35,3,2,20
3,202,1,150,3,0,273
3,87,2,245,1,2,179
3,202,1,145,2,1,100
3,202,1,145,3,2,70
3,62,1,145,2,1,94
3,202,1,145,2,2,37
3,203,1,158,2,1,8
3,202,1,145,1,1,110
3,62,3,50,1,1,81
4,55,1,174,2,1,5
3,202,1,150,1,2,83
3,96,1,239,2,7,22
3,202,1,150,2,3,164
2,29,2,80,2,1,62
4,118,1,200,2,1,9
3,146,2,100,3,2,55
2,152,2,69,3,0,65
3,128,1,150,2,3,78
2,82,2,55,1,1,322
2,14,1,140,6,0,252
3,65,1,250,4,0,141
2,14,1,110,3,0,18
3,120,1,250,1,13,213
3,36,1,200,1,3,157
4,190,1,200,2,4,57
3,120,1,120,2,2,67
4,218,1,48,1,8,305
2,14,2,68,1,5,16
3,96,1,173,1,4,120
2,29,2,50,1,9,60
4,221,1,169,2,0,91
3,202,2,85,1,9,29
2,159,1,175,2,8,3
3,95,1,118,2,3,17
4,221,1,108,2,2,5
3,87,1,160,3,0,5
4,182,1,248,2,2,354
3,128,1,190,3,1,165
3,202,1,130,1,0,28
2,64,1,225,3,3,136
2,92,2,130,2,2,47
4,151,1,60,3,4,170
3,128,2,102,1,1,353
3,120,2,100,3,0,23
4,100,1,200,1,2,365
2,14,1,80,1,6,12
4,100,2,150,1,0,89
2,29,2,37,4,0,36
2,29,2,37,4,0,29
3,116,1,255,3,1,233
2,21,2,56,1,4,282
2,21,2,56,2,8,365
3,138,2,119,3,1,10
3,128,1,195,5,12,6
4,51,3,28,1,0,357
2,29,1,160,3,2,23
2,14,2,85,5,1,35
1,148,2,73,1,0,180
2,52,1,88,2,4,31
3,138,2,150,1,2,73
3,120,2,125,2,0,296
2,176,3,30,2,2,28
4,221,1,189,1,2,212
3,128,2,145,1,0,68
2,14,1,92,1,9,21
3,128,3,60,1,0,43
3,203,1,180,2,6,7
3,128,1,149,1,15,121
4,190,2,50,2,4,180
2,64,2,70,1,1,75
2,176,1,129,2,6,86
3,96,2,181,2,0,362
2,215,1,123,2,2,1
4,78,2,88,3,1,336
2,176,3,20,2,0,32
2,29,1,89,1,8,305
1,48,2,42,2,0,326
4,78,2,80,1,2,359
2,215,2,150,2,0,176
3,202,1,111,2,4,12
2,29,2,90,5,7,133
3,199,1,109,1,9,6
4,172,1,68,2,5,95
2,52,2,38,1,1,88
3,202,2,69,4,0,17
4,190,1,145,2,7,14
4,165,1,120,2,2,336
3,128,1,179,2,3,128
3,202,1,185,2,7,107
3,62,1,200,4,5,303
3,128,1,180,1,3,259
3,96,3,75,1,2,362
3,128,1,180,1,4,262
2,14,2,60,2,2,1
4,55,2,75,1,5,167
3,96,1,155,1,11,163
3,128,1,180,1,2,254
3,128,1,180,1,7,249
3,128,1,180,1,5,260
3,95,2,60,1,4,211
3,128,2,135,1,4,29
3,96,3,79,1,2,365
3,96,3,77,1,2,362
3,96,3,77,1,3,365
3,65,2,100,3,1,67
3,96,3,69,1,8,357
3,96,2,120,1,5,352
1,17,2,69,1,3,359
3,96,2,120,1,1,198
3,192,2,180,2,1,31
3,95,2,60,1,4,209
2,14,2,200,2,2,334
3,87,1,136,4,0,148
3,128,2,125,1,8,123
3,128,3,99,1,9,15
3,128,1,260,2,2,292
4,69,2,45,2,3,64
3,128,1,235,2,4,129
4,45,1,87,2,0,358
3,96,1,275,1,13,189
3,62,1,134,3,2,26
3,128,1,199,2,3,67
4,118,2,59,1,2,349
5,123,1,80,1,4,140
4,78,2,50,1,6,74
4,184,1,150,3,1,365
2,14,2,140,1,0,364
3,113,1,181,1,2,167
2,14,2,45,2,5,257
4,165,2,65,1,17,157
3,95,2,57,1,3,249
2,75,2,65,1,1,80
1,193,1,99,2,3,120
4,60,2,90,1,7,73
4,60,2,70,1,13,88
4,60,2,60,1,15,89
2,31,1,100,2,11,167
3,65,1,255,5,2,11
1,206,2,160,2,0,364
3,62,1,180,3,3,308
3,116,1,190,5,2,300
2,215,2,100,5,0,12
2,81,2,50,1,4,336
3,95,1,150,1,6,352
3,96,1,160,1,2,55
3,210,2,150,3,2,34
4,165,2,75,1,5,365
2,14,1,169,4,0,6
4,4,2,80,1,1,90
5,47,3,30,4,1,68
1,79,3,22,1,1,11
2,14,1,97,1,2,92
3,62,1,125,2,1,1
3,120,1,200,5,0,32
3,210,1,165,2,2,21
4,218,2,50,1,10,273
2,64,2,100,2,1,270
2,215,1,180,4,0,23
3,179,1,89,1,6,70
3,96,1,199,3,0,361
3,96,1,199,3,0,365
4,186,1,99,2,9,167
4,78,1,90,1,3,104
3,95,2,50,1,0,365
3,202,1,150,2,2,4
2,52,2,55,2,3,174
2,215,1,200,3,5,163
2,82,1,150,5,0,162
4,60,2,60,1,12,87
4,60,2,70,1,11,78
1,39,2,34,2,0,9
4,78,2,50,1,4,333
3,96,1,225,3,0,151
2,52,1,130,3,3,74
3,62,1,151,3,2,11
2,77,1,75,1,8,149
2,14,2,65,1,6,180
2,29,2,100,3,1,40
4,85,1,150,2,2,45
3,189,2,68,3,1,22
3,74,1,225,3,3,68
2,29,2,98,2,2,55
3,131,2,210,1,1,86
4,51,2,70,1,0,179
2,215,2,52,3,3,68
3,104,1,87,4,1,13
4,118,1,250,3,1,164
2,160,1,94,4,1,7
2,160,2,50,3,0,92
2,191,3,30,1,4,342
2,183,2,49,3,2,30
3,202,1,210,5,3,136
2,81,1,150,3,4,15
4,106,2,40,2,4,55
3,203,1,191,1,2,10
2,46,1,250,3,1,13
2,92,1,225,1,6,177
4,221,2,65,3,0,65
3,128,1,235,2,4,171
1,73,1,109,2,1,192
3,35,1,249,2,6,225
4,100,2,65,1,16,295
4,100,2,49,1,3,329
4,55,2,100,1,0,343
4,4,1,96,2,4,9
4,51,3,25,2,1,346
4,51,3,29,1,1,343
4,51,3,25,1,2,351
2,215,2,75,2,5,72
3,202,1,179,3,4,138
2,29,2,50,4,3,5
4,30,1,160,2,5,151
4,78,2,80,1,0,363
3,65,2,110,3,0,12
3,96,1,250,2,3,212
3,210,1,179,3,5,164
3,120,1,109,4,0,2
2,81,2,125,2,1,87
3,95,2,60,5,0,21
3,203,1,150,1,7,2
2,215,2,75,2,0,144
3,202,1,229,3,3,150
4,78,2,110,1,0,358
2,53,1,99,1,2,145
2,61,1,86,1,2,360
2,75,2,46,3,0,9
3,62,1,140,2,4,79
3,65,2,125,2,1,338
4,186,1,47,3,0,3
2,14,1,110,3,3,227
2,14,2,50,2,0,31
4,55,1,130,2,2,26
3,95,2,57,1,2,54
3,179,2,150,4,0,42
5,3,1,195,3,1,119
3,95,1,99,2,0,18
1,134,2,70,2,1,90
4,100,1,150,3,1,78
2,215,2,100,5,0,43
3,128,1,229,1,2,356
3,96,1,209,1,4,177
4,172,2,75,1,2,90
1,156,3,28,1,2,88
1,39,2,100,3,0,365
1,156,3,60,1,0,89
2,61,2,89,3,0,365
2,61,2,69,3,0,365
2,61,2,79,3,0,365
4,16,2,60,1,0,157
3,96,1,210,3,2,73
3,202,1,170,2,1,88
1,48,1,88,3,3,241
2,183,1,165,3,2,346
2,8,2,100,1,6,365
3,62,2,140,2,1,21
2,183,1,195,2,4,345
3,35,1,225,1,0,228
1,214,1,140,2,4,358
3,113,1,131,2,2,11
3,96,1,163,1,3,155
2,29,1,275,3,3,351
2,14,2,70,3,0,43
2,29,2,70,1,3,163
2,29,2,60,1,3,178
2,29,2,70,1,2,172
2,14,1,159,2,1,341
3,95,2,159,3,0,87
3,96,1,200,1,2,81
3,96,1,150,1,4,16
4,69,2,110,2,0,179
3,95,1,198,2,2,154
2,29,1,100,4,0,5
4,12,2,130,5,0,177
3,95,2,35,2,0,124
3,203,1,150,6,2,69
3,95,2,59,1,1,61
4,5,1,95,1,5,65
3,95,2,100,1,0,39
4,106,1,100,1,4,78
2,6,2,100,1,2,90
3,93,1,250,3,2,32
4,161,1,150,2,4,19
2,29,3,25,4,0,340
2,14,2,50,1,4,349
2,29,3,25,4,0,346
2,81,1,220,6,0,43
3,96,1,200,2,6,151
3,62,1,250,2,4,44
1,39,2,40,1,0,188
3,65,1,225,1,2,344
4,118,2,58,2,0,133
3,95,2,59,1,2,41
2,52,2,45,4,2,3
4,78,1,96,1,12,159
2,52,1,275,2,2,356
2,215,2,71,6,1,20
4,218,2,45,1,4,3
2,215,1,50,3,2,152
3,95,1,114,1,2,104
2,29,1,120,3,0,77
2,31,2,110,1,4,365
3,65,1,175,5,1,8
2,52,1,260,2,1,343
2,81,1,209,2,3,79
5,94,1,125,2,1,44
3,192,1,249,1,3,127
4,190,2,55,1,1,302
2,29,2,45,2,1,1
4,172,2,60,1,0,180
2,215,1,225,1,2,71
3,65,1,205,1,1,349
3,35,1,199,1,0,362
3,96,3,85,1,6,175
2,109,2,55,1,2,18
3,96,1,189,1,4,156
3,113,1,225,1,1,221
3,65,1,225,2,0,310
2,29,2,89,6,1,27
3,96,1,170,1,5,26
4,118,2,65,5,1,49
3,35,1,210,1,0,337
1,153,3,55,1,0,364
4,118,1,275,1,3,339
4,5,2,50,1,2,341
3,74,2,90,2,1,5
4,51,2,36,1,2,62
2,29,2,70,2,5,301
4,51,2,36,1,5,337
4,78,2,70,2,2,315
3,35,2,150,5,0,79
2,215,1,230,2,1,15
1,1,2,40,2,0,90
3,131,2,100,1,1,365
1,206,1,196,2,0,173
3,95,1,179,2,3,187
1,49,1,75,3,2,253
4,169,1,200,2,2,152
4,184,2,60,1,2,179
4,85,1,126,1,0,21
2,160,2,86,2,0,179
3,95,2,50,1,7,267
2,14,2,75,4,0,38
3,96,1,255,2,2,55
2,14,1,170,1,5,237
4,107,1,65,2,0,19
2,14,2,59,4,1,15
3,203,1,169,1,0,22
3,74,1,249,3,4,86
2,52,1,245,2,1,326
5,71,2,49,2,0,144
3,207,2,66,1,5,130
2,52,1,250,2,5,309
1,135,2,50,2,3,8
3,131,2,109,1,5,148
3,131,2,109,1,10,143
4,5,2,80,2,1,87
2,14,2,65,3,0,68
3,202,1,210,1,1,331
4,78,3,75,1,1,349
2,52,1,125,5,1,321
4,106,1,160,3,0,77
4,60,2,70,2,2,266
3,202,2,78,3,0,322
4,118,2,48,6,0,313
2,14,1,120,4,1,10
4,118,2,80,2,0,4
4,169,2,75,1,2,5
3,207,2,79,4,2,16
4,5,2,55,3,0,43
4,184,2,50,1,2,365
3,74,1,250,3,10,335
3,95,2,80,1,2,356
4,60,1,235,2,10,321
2,215,2,190,2,0,64
2,75,2,52,1,0,70
4,118,1,250,3,1,353
2,14,1,115,4,0,36
4,60,1,149,2,7,341
4,165,3,60,1,4,365
3,202,2,85,1,0,7
2,58,2,39,1,0,16
2,14,2,95,4,2,28
4,190,1,78,2,7,129
4,126,1,124,2,1,161
3,74,3,150,1,1,179
2,160,2,69,2,1,89
3,96,1,145,2,1,35
3,35,1,249,4,0,45
4,190,2,55,4,0,69
3,96,1,125,3,2,219
3,145,1,199,2,3,36
3,202,1,229,1,1,266
4,111,1,199,1,0,364
3,62,1,50,1,0,16
3,35,1,225,2,0,9
2,215,1,180,2,2,23
4,118,2,62,5,2,43
5,187,1,48,2,0,25
4,5,1,250,5,0,22
3,128,2,120,3,1,364
4,118,1,125,3,0,36
2,215,1,198,4,3,11
3,96,1,250,3,3,42
3,207,2,66,1,2,60
4,184,2,95,1,2,365
2,215,1,131,3,2,137
2,8,2,99,5,0,37
1,148,2,56,2,0,53
3,35,1,195,3,0,252
3,87,1,250,2,1,10
2,14,1,200,2,1,5
4,118,1,150,3,0,19
2,21,3,30,5,2,333
3,95,1,250,2,1,70
3,96,1,145,4,2,92
3,202,2,140,4,2,42
2,160,1,150,2,1,25
2,163,1,199,2,0,11
4,184,2,70,1,5,365
4,184,2,41,2,1,365
1,112,2,69,2,2,86
2,8,2,75,5,0,15
3,120,1,185,3,1,1
3,128,1,220,3,1,334
2,14,1,100,2,1,11
2,29,1,225,1,8,141
3,95,2,86,2,1,90
3,210,1,270,4,1,50
2,75,2,69,2,3,2
4,184,2,90,1,1,365
2,14,2,63,1,4,20
2,215,1,121,3,7,6
2,14,2,60,1,1,147
2,14,2,60,1,4,166
2,8,2,80,1,2,344
2,8,2,80,1,5,361
2,14,2,60,1,4,173
3,35,1,180,1,1,210
3,96,2,90,1,1,138
3,65,2,180,1,0,177
2,42,1,125,2,6,241
4,60,1,225,2,5,337
2,14,2,60,1,3,176
4,5,1,125,2,2,22
3,210,1,250,1,1,27
4,167,2,180,1,0,76
3,95,2,85,3,0,244
4,5,1,150,1,1,5
2,61,2,175,1,3,87
3,62,1,110,3,3,3
2,176,1,120,2,3,103
3,35,1,235,3,1,196
2,14,1,200,2,1,21
2,29,1,175,3,1,358
2,215,1,139,2,3,184
2,215,1,150,2,6,137
2,14,1,200,3,0,41
4,106,2,75,1,0,364
4,106,1,250,1,0,22
3,95,2,50,1,1,116
2,215,1,230,3,1,16
4,167,1,71,2,0,41
2,64,2,70,3,0,363
3,95,2,75,5,1,246
3,95,2,95,5,0,265
3,95,2,100,5,1,260
3,95,1,200,1,4,139
3,96,1,189,1,4,180
4,5,1,275,2,2,279
1,155,1,75,2,2,160
3,96,1,189,1,3,122
3,35,1,269,1,2,238
3,138,2,150,4,0,46
2,14,1,190,4,1,303
2,20,1,250,2,3,10
4,5,1,250,2,0,282
2,215,2,75,1,2,260
2,215,1,250,1,1,64
2,215,1,120,2,0,27
2,53,1,82,5,1,29
4,23,2,45,2,4,76
4,105,1,250,2,2,338
3,95,1,220,2,1,214
2,31,1,110,2,2,87
3,96,1,275,1,5,124
3,207,1,160,1,3,75
4,5,1,225,2,1,270
2,8,1,190,2,0,119
4,5,1,125,2,5,24
2,52,1,100,3,0,278
2,14,1,225,4,0,9
3,95,2,120,1,0,89
2,52,1,90,3,0,256
2,215,2,65,4,1,5
4,184,2,70,1,1,89
4,85,2,40,2,1,90
3,96,1,190,1,4,36
1,79,1,168,3,0,337
4,5,1,225,2,1,279
3,179,1,171,2,5,8
2,215,2,66,1,4,36
3,199,2,77,1,2,161
3,65,1,125,3,2,18
4,84,1,50,1,1,178
4,105,2,85,1,2,42
2,52,1,140,2,1,87
